epoch,lr-Adam,step,train_loss,val_loss
,0.0001,0,,
0,,49,1.78709077835083,
0,,99,0.8276767730712891,
0,,149,0.6501224637031555,
0,,199,0.530428946018219,
0,,249,0.49377548694610596,
0,,299,0.4745045304298401,
0,,349,0.4558979272842407,
0,,399,0.4327886402606964,
0,,449,0.455049067735672,
0,,499,0.5165690779685974,
0,,549,0.3957321345806122,
0,,599,0.4903961718082428,
0,,649,0.36798956990242004,
0,,699,0.40850597620010376,
0,,749,0.4684058129787445,
0,,799,0.4027884900569916,
0,,849,0.41190850734710693,
0,,899,0.36833155155181885,
0,,949,0.369284063577652,
0,,999,0.415770947933197,
0,,1049,0.3696257174015045,
0,,1099,0.36334916949272156,
0,,1149,0.46056967973709106,
0,,1199,0.4075428247451782,
0,,1249,0.3714894652366638,
0,,1299,0.3942203223705292,
0,,1349,0.352912038564682,
0,,1399,0.35099419951438904,
0,,1449,0.3466012179851532,
0,,1499,0.3290736973285675,
0,,1549,0.42699456214904785,
0,,1599,0.431323766708374,
0,,1649,0.422186017036438,
0,,1699,0.34314361214637756,
0,,1749,0.3346934914588928,
0,,1799,0.3405372202396393,
0,,1849,0.3632282018661499,
0,,1899,0.42391276359558105,
0,,1949,0.3597715198993683,
0,,1981,,0.34797897934913635
,9.999013075636805e-05,1982,,
1,,1999,0.33602389693260193,
1,,2049,0.3916502296924591,
1,,2099,0.36213213205337524,
1,,2149,0.3942166864871979,
1,,2199,0.34230637550354004,
1,,2249,0.30486124753952026,
1,,2299,0.35669034719467163,
1,,2349,0.3366794288158417,
1,,2399,0.3431898057460785,
1,,2449,0.3594226837158203,
1,,2499,0.3605411648750305,
1,,2549,0.2771221995353699,
1,,2599,0.30809640884399414,
1,,2649,0.34782055020332336,
1,,2699,0.3099484443664551,
1,,2749,0.30896857380867004,
1,,2799,0.318263977766037,
1,,2849,0.3023432195186615,
1,,2899,0.34003761410713196,
1,,2949,0.28156018257141113,
1,,2999,0.26818209886550903,
1,,3049,0.2933230400085449,
1,,3099,0.2841418981552124,
1,,3149,0.3927834630012512,
1,,3199,0.26078400015830994,
1,,3249,0.2780042886734009,
1,,3299,0.29704415798187256,
1,,3349,0.2507292926311493,
1,,3399,0.27746134996414185,
1,,3449,0.30587252974510193,
1,,3499,0.3658657670021057,
1,,3549,0.284334272146225,
1,,3599,0.3264143764972687,
1,,3649,0.2580966353416443,
1,,3699,0.27788102626800537,
1,,3749,0.2879990339279175,
1,,3799,0.31965672969818115,
1,,3849,0.28495296835899353,
1,,3899,0.25192782282829285,
1,,3949,0.2812769114971161,
1,,3963,,0.3170444369316101
,9.996052735444863e-05,3964,,
2,,3999,0.2528567612171173,
2,,4049,0.2665146291255951,
2,,4099,0.30799105763435364,
2,,4149,0.32430556416511536,
2,,4199,0.3276849687099457,
2,,4249,0.28578680753707886,
2,,4299,0.2814472019672394,
2,,4349,0.374188095331192,
2,,4399,0.31912535429000854,
2,,4449,0.2658437192440033,
2,,4499,0.26683229207992554,
2,,4549,0.29496076703071594,
2,,4599,0.24751530587673187,
2,,4649,0.2906660735607147,
2,,4699,0.2674776315689087,
2,,4749,0.30453068017959595,
2,,4799,0.3088919520378113,
2,,4849,0.3125595450401306,
2,,4899,0.2764846086502075,
2,,4949,0.29039210081100464,
2,,4999,0.25743621587753296,
2,,5049,0.29204225540161133,
2,,5099,0.3563847839832306,
2,,5149,0.30074575543403625,
2,,5199,0.26812711358070374,
2,,5249,0.30509865283966064,
2,,5299,0.35365039110183716,
2,,5349,0.27350112795829773,
2,,5399,0.28048980236053467,
2,,5449,0.28198108077049255,
2,,5499,0.2924032509326935,
2,,5549,0.29009929299354553,
2,,5599,0.30948901176452637,
2,,5649,0.27048787474632263,
2,,5699,0.2809450924396515,
2,,5749,0.27361705899238586,
2,,5799,0.2978323996067047,
2,,5849,0.3284136950969696,
2,,5899,0.23595336079597473,
2,,5945,,0.3072008788585663
,9.991120277927221e-05,5946,,
3,,5949,0.28640592098236084,
3,,5999,0.27194613218307495,
3,,6049,0.32342851161956787,
3,,6099,0.2745068371295929,
3,,6149,0.29136577248573303,
3,,6199,0.26653391122817993,
3,,6249,0.3306610584259033,
3,,6299,0.2780303359031677,
3,,6349,0.29254865646362305,
3,,6399,0.2634983956813812,
3,,6449,0.27907314896583557,
3,,6499,0.23838359117507935,
3,,6549,0.2596836984157562,
3,,6599,0.2894149422645569,
3,,6649,0.26136332750320435,
3,,6699,0.3579603135585785,
3,,6749,0.2270699441432953,
3,,6799,0.26358267664909363,
3,,6849,0.3027428984642029,
3,,6899,0.237060084939003,
3,,6949,0.32142284512519836,
3,,6999,0.2564736008644104,
3,,7049,0.30356666445732117,
3,,7099,0.29014191031455994,
3,,7149,0.36517593264579773,
3,,7199,0.3412889838218689,
3,,7249,0.2920053005218506,
3,,7299,0.24814756214618683,
3,,7349,0.22141876816749573,
3,,7399,0.26658251881599426,
3,,7449,0.2917006313800812,
3,,7499,0.24766233563423157,
3,,7549,0.2800475060939789,
3,,7599,0.2562461793422699,
3,,7649,0.22514265775680542,
3,,7699,0.39970308542251587,
3,,7749,0.2499266415834427,
3,,7799,0.25119921565055847,
3,,7849,0.27517661452293396,
3,,7899,0.24184441566467285,
3,,7927,,0.2964826226234436
,9.98421786662277e-05,7928,,
4,,7949,0.2418643832206726,
4,,7999,0.22279873490333557,
4,,8049,0.29812172055244446,
4,,8099,0.24031642079353333,
4,,8149,0.305367648601532,
4,,8199,0.37115126848220825,
4,,8249,0.35947057604789734,
4,,8299,0.25788089632987976,
4,,8349,0.24500414729118347,
4,,8399,0.2394351363182068,
4,,8449,0.2599797248840332,
4,,8499,0.28620997071266174,
4,,8549,0.22597835958003998,
4,,8599,0.26804620027542114,
4,,8649,0.2728196978569031,
4,,8699,0.2764296531677246,
4,,8749,0.2684842348098755,
4,,8799,0.2649737000465393,
4,,8849,0.2356267273426056,
4,,8899,0.22151149809360504,
4,,8949,0.23638328909873962,
4,,8999,0.25665366649627686,
4,,9049,0.2570902109146118,
4,,9099,0.23079761862754822,
4,,9149,0.2623690664768219,
4,,9199,0.28036484122276306,
4,,9249,0.22643782198429108,
4,,9299,0.27638670802116394,
4,,9349,0.203699991106987,
4,,9399,0.268361359834671,
4,,9449,0.2360396385192871,
4,,9499,0.2639293372631073,
4,,9549,0.3159981966018677,
4,,9599,0.22113677859306335,
4,,9649,0.24145933985710144,
4,,9699,0.26810896396636963,
4,,9749,0.25234895944595337,
4,,9799,0.2828926146030426,
4,,9849,0.25757384300231934,
4,,9899,0.22850880026817322,
4,,9909,,0.29382550716400146
,9.97534852915723e-05,9910,,
5,,9949,0.2445726841688156,
5,,9999,0.2265251874923706,
5,,10049,0.20992298424243927,
5,,10099,0.22766098380088806,
5,,10149,0.2332199513912201,
5,,10199,0.22685569524765015,
5,,10249,0.29934561252593994,
5,,10299,0.2188437283039093,
5,,10349,0.2686156630516052,
5,,10399,0.23695503175258636,
5,,10449,0.24590188264846802,
5,,10499,0.25946006178855896,
5,,10549,0.22834976017475128,
5,,10599,0.23756131529808044,
5,,10649,0.25224369764328003,
5,,10699,0.23255589604377747,
5,,10749,0.2721991539001465,
5,,10799,0.24714282155036926,
5,,10849,0.21407559514045715,
5,,10899,0.1854482889175415,
5,,10949,0.2673848271369934,
5,,10999,0.26052963733673096,
5,,11049,0.21726536750793457,
5,,11099,0.25398704409599304,
5,,11149,0.244699627161026,
5,,11199,0.24900954961776733,
5,,11249,0.27795442938804626,
5,,11299,0.2647164762020111,
5,,11349,0.31411534547805786,
5,,11399,0.212515190243721,
5,,11449,0.2531075179576874,
5,,11499,0.329619824886322,
5,,11549,0.2286190688610077,
5,,11599,0.25377464294433594,
5,,11649,0.26551738381385803,
5,,11699,0.21349424123764038,
5,,11749,0.20469990372657776,
5,,11799,0.23115184903144836,
5,,11849,0.23739872872829437,
5,,11891,,0.29225605726242065
,9.964516155915151e-05,11892,,
6,,11899,0.214556485414505,
6,,11949,0.2253430187702179,
6,,11999,0.21690821647644043,
6,,12049,0.27726346254348755,
6,,12099,0.2568502128124237,
6,,12149,0.2753532826900482,
6,,12199,0.28367605805397034,
6,,12249,0.2472715824842453,
6,,12299,0.2516442537307739,
6,,12349,0.25676921010017395,
6,,12399,0.21481722593307495,
6,,12449,0.22743991017341614,
6,,12499,0.20737797021865845,
6,,12549,0.2262294441461563,
6,,12599,0.2923642694950104,
6,,12649,0.286562442779541,
6,,12699,0.24346940219402313,
6,,12749,0.255989670753479,
6,,12799,0.220896378159523,
6,,12849,0.25530144572257996,
6,,12899,0.26594406366348267,
6,,12949,0.22212235629558563,
6,,12999,0.23339812457561493,
6,,13049,0.2270396649837494,
6,,13099,0.23942919075489044,
6,,13149,0.24006140232086182,
6,,13199,0.23336482048034668,
6,,13249,0.2618834972381592,
6,,13299,0.23258456587791443,
6,,13349,0.23479600250720978,
6,,13399,0.24208855628967285,
6,,13449,0.22313986718654633,
6,,13499,0.23950709402561188,
6,,13549,0.22963657975196838,
6,,13599,0.19648630917072296,
6,,13649,0.22169463336467743,
6,,13699,0.24837055802345276,
6,,13749,0.20356501638889313,
6,,13799,0.2433476746082306,
6,,13849,0.21187850832939148,
6,,13873,,0.2803514003753662
,9.951725498333448e-05,13874,,
7,,13899,0.2989000976085663,
7,,13949,0.220247283577919,
7,,13999,0.2680612802505493,
7,,14049,0.2848232686519623,
7,,14099,0.27833402156829834,
7,,14149,0.21323262155056,
7,,14199,0.21925455331802368,
7,,14249,0.267316073179245,
7,,14299,0.25045862793922424,
7,,14349,0.22380442917346954,
7,,14399,0.24078577756881714,
7,,14449,0.3133564889431,
