epoch,lr-Adam,step,train_loss,val_loss
,0.0001,0,,
0,,49,0.7622203230857849,
0,,99,0.3813108205795288,
0,,149,0.45086199045181274,
0,,199,0.703484296798706,
0,,249,0.36788445711135864,
0,,299,0.5337129235267639,
0,,349,0.3680523633956909,
0,,399,0.23779922723770142,
0,,449,0.6905989646911621,
0,,499,0.42968714237213135,
0,,549,0.27780717611312866,
0,,599,0.7584178447723389,
0,,649,0.2714921236038208,
0,,699,0.3131871819496155,
0,,749,0.30416908860206604,
0,,799,0.3708665370941162,
0,,849,0.3138059079647064,
0,,899,0.4099457263946533,
0,,949,0.2748992443084717,
0,,999,0.5545580983161926,
0,,1049,0.2640989422798157,
0,,1099,0.47380200028419495,
0,,1149,0.7731029987335205,
0,,1199,0.29231777787208557,
0,,1249,0.2311435341835022,
0,,1299,0.19633440673351288,
0,,1349,0.30505824089050293,
0,,1399,0.23095369338989258,
0,,1449,0.21807068586349487,
0,,1499,0.19063051044940948,
0,,1549,0.21729251742362976,
0,,1599,1.1387200355529785,
0,,1649,0.21983928978443146,
0,,1699,0.4554153382778168,
0,,1749,0.2206731140613556,
0,,1799,0.2621653378009796,
0,,1849,0.32550549507141113,
0,,1899,0.3024846613407135,
0,,1949,0.3299962878227234,
0,,1981,,0.35344141721725464
,9.991120277927223e-05,1982,,
1,,1999,0.4433439075946808,
1,,2049,0.17130455374717712,
1,,2099,0.2593104839324951,
1,,2149,1.8945039510726929,
1,,2199,0.16179007291793823,
1,,2249,0.28895923495292664,
1,,2299,0.1952512264251709,
1,,2349,0.5748344659805298,
1,,2399,0.409577339887619,
1,,2449,0.2743886113166809,
1,,2499,0.40813711285591125,
1,,2549,0.5315276384353638,
1,,2599,0.24290820956230164,
1,,2649,0.5217665433883667,
1,,2699,0.2615991234779358,
1,,2749,0.345704048871994,
1,,2799,0.22077003121376038,
1,,2849,0.21916678547859192,
1,,2899,0.18716296553611755,
1,,2949,0.28466618061065674,
1,,2999,0.3715988099575043,
1,,3049,0.2956119179725647,
1,,3099,0.18044379353523254,
1,,3149,0.2588050365447998,
1,,3199,0.1763218343257904,
1,,3249,0.18545062839984894,
1,,3299,0.25683772563934326,
1,,3349,0.1787298172712326,
1,,3399,0.5442540645599365,
1,,3449,0.2722826600074768,
1,,3499,0.2875794768333435,
1,,3549,0.23238545656204224,
1,,3599,0.2878383696079254,
1,,3649,0.2135237753391266,
1,,3699,0.3495714068412781,
1,,3749,0.2650206983089447,
1,,3799,0.27556851506233215,
1,,3849,0.24956557154655457,
1,,3899,0.21624013781547546,
1,,3949,0.24539461731910706,
1,,3963,,0.33800092339515686
,9.964516155915151e-05,3964,,
2,,3999,0.31299787759780884,
2,,4049,0.12453365325927734,
2,,4099,0.19878339767456055,
2,,4149,0.1542389839887619,
2,,4199,0.2686590552330017,
